ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday
2017-09-23,2017-10-22,29,740,2017,9,23,6,2017,10,22,7,3,660,716.25,689.1304347826087,773.3680121996881
2017-09-22,2017-10-22,30,700,2017,9,22,5,2017,10,22,7,3,660,715.483870967742,687.5,773.8968278702496
2017-09-21,2017-10-22,31,700,2017,9,21,4,2017,10,22,7,4,660,716.0,700.0,781.6898662393102
2017-09-20,2017-10-22,32,700,2017,9,20,3,2017,10,22,7,4,660,716.551724137931,720.9677419354839,784.8329827140074
2017-09-19,2017-10-22,33,700,2017,9,19,2,2017,10,22,7,4,660,717.1428571428571,723.2258064516129,787.4327643916004
2017-09-18,2017-10-22,34,700,2017,9,18,1,2017,10,22,7,4,660,717.7777777777777,726.1290322580645,790.178845336729
2017-09-17,2017-10-22,35,820,2017,9,17,7,2017,10,22,7,4,660,718.4615384615386,727.3333333333334,787.3407293431208
2017-09-16,2017-10-22,36,700,2017,9,16,6,2017,10,22,7,4,660,714.4,743.1034482758621,788.5157771763469
2017-09-15,2017-10-22,37,700,2017,9,15,5,2017,10,22,7,4,660,715.0,748.6206896551724,796.8488512920574
2017-09-14,2017-10-22,38,700,2017,9,14,4,2017,10,22,7,4,660,715.6521739130435,756.7857142857143,795.5263154946467
2017-09-13,2017-10-22,39,700,2017,9,13,3,2017,10,22,7,4,660,716.3636363636364,768.9285714285714,803.9738390571539
2017-09-12,2017-10-22,40,700,2017,9,12,2,2017,10,22,7,4,660,717.1428571428571,765.1851851851852,801.0045484080573
2017-09-11,2017-10-22,41,700,2017,9,11,1,2017,10,22,7,5,660,718.0,774.6153846153846,802.5664774681803
2017-09-10,2017-10-22,42,700,2017,9,10,7,2017,10,22,7,5,660,718.9473684210526,779.6153846153846,813.6517623243631
2017-09-09,2017-10-22,43,700,2017,9,9,6,2017,10,22,7,5,660,720.0,781.5384615384615,813.5868526897937
2017-09-08,2017-10-22,44,820,2017,9,8,5,2017,10,22,7,5,660,721.1764705882354,774.4,809.9588235294118
2017-09-07,2017-10-22,45,700,2017,9,7,4,2017,10,22,7,5,660,715.0,777.0833333333334,813.0729166666666
2017-09-06,2017-10-22,46,820,2017,9,6,3,2017,10,22,7,5,660,716.0,755.1612903225806,814.2857142857142
2017-09-05,2017-10-22,47,700,2017,9,5,2,2017,10,22,7,5,660,708.5714285714287,755.8064516129032,818.5572492024106
2017-09-04,2017-10-22,48,700,2017,9,4,1,2017,10,22,7,5,660,709.2307692307692,756.7741935483871,823.444995864351
2017-09-03,2017-10-22,49,700,2017,9,3,7,2017,10,22,7,5,660,710.0,749.0322580645161,829.0786901270773
2017-09-02,2017-10-22,50,700,2017,9,2,6,2017,10,22,7,5,660,710.9090909090909,758.0645161290323,836.4574780058649
2017-09-01,2017-10-22,51,700,2017,9,1,5,2017,10,22,7,6,660,712.0,751.2903225806451,844.4121863799284
2017-08-31,2017-10-22,52,700,2017,8,31,4,2017,10,22,7,6,660,713.3333333333335,766.4516129032259,854.9462365591396
2017-08-30,2017-10-22,53,700,2017,8,30,3,2017,10,22,7,6,660,715.0,789.3548387096774,866.008064516129
2017-08-29,2017-10-22,54,700,2017,8,29,2,2017,10,22,7,6,660,717.1428571428571,809.6774193548387,876.9585253456223
2017-08-28,2017-10-22,55,700,2017,8,28,1,2017,10,22,7,6,660,720.0,828.3870967741935,888.1720430107526
2017-08-27,2017-10-22,56,700,2017,8,27,7,2017,10,22,7,6,660,724.0,846.7741935483871,900.1290322580645
2017-08-26,2017-10-22,57,700,2017,8,26,6,2017,10,22,7,6,660,730.0,873.5483870967741,913.4677419354839
2017-08-25,2017-10-22,58,820,2017,8,25,5,2017,10,22,7,6,660,740.0,896.7741935483871,926.7741935483871
2017-08-24,2017-10-22,59,700,2017,8,24,4,2017,10,22,7,6,660,700.0,932.9032258064516,941.7741935483871
2017-08-23,2017-10-22,60,700,2017,8,23,3,2017,10,22,7,6,660,700.0,941.3333333333334,941.3333333333334
2018-03-06,2018-03-07,1,1070,2018,3,6,2,2018,3,7,3,1,1070,847.5757575757576,933.3333333333334,759.4575691632757
2018-03-06,2018-03-07,1,1130,2018,3,6,2,2018,3,7,3,1,1070,844.1538461538463,933.3333333333334,759.4575691632757
2018-03-06,2018-03-07,1,1000,2018,3,6,2,2018,3,7,3,1,1000,839.6875,933.3333333333334,759.4575691632757
2018-03-05,2018-03-07,2,940,2018,3,5,1,2018,3,7,3,1,940,837.1428571428571,902.8571428571429,759.8246802278229
2018-03-05,2018-03-07,2,1000,2018,3,5,1,2018,3,7,3,1,940,835.483870967742,902.8571428571429,759.8246802278229
2018-03-04,2018-03-07,3,940,2018,3,4,7,2018,3,7,3,1,940,832.7868852459018,855.0,756.1886163375495
2018-03-04,2018-03-07,3,1000,2018,3,4,7,2018,3,7,3,1,940,831.0,855.0,756.1886163375495
2018-03-03,2018-03-07,4,940,2018,3,3,6,2018,3,7,3,1,940,828.1355932203389,832.0,745.7025903765012
2018-03-02,2018-03-07,5,820,2018,3,2,5,2018,3,7,3,1,820,826.2068965517243,818.0,751.3499339248841
2018-03-02,2018-03-07,5,940,2018,3,2,5,2018,3,7,3,1,820,826.3157894736843,818.0,751.3499339248841
2018-03-01,2018-03-07,6,820,2018,3,1,4,2018,3,7,3,1,820,824.2857142857142,806.4102564102565,765.2186530054254
2018-02-28,2018-03-07,7,820,2018,2,28,3,2018,3,7,3,1,820,824.3636363636364,801.1428571428571,777.0996846941883
2018-02-28,2018-03-07,7,940,2018,2,28,3,2018,3,7,3,1,820,824.4444444444445,801.1428571428571,777.0996846941883
2018-02-27,2018-03-07,8,940,2018,2,27,2,2018,3,7,3,1,820,822.2641509433963,814.6875,769.7615643605156
2018-02-26,2018-03-07,9,820,2018,2,26,1,2018,3,7,3,1,820,820.0,793.125,767.7737331123698
2018-02-25,2018-03-07,10,820,2018,2,25,7,2018,3,7,3,1,820,820.0,792.6470588235294,758.966724309782
2018-02-24,2018-03-07,11,820,2018,2,24,6,2018,3,7,3,2,820,820.0,787.0967741935484,755.0141811520566
2018-02-23,2018-03-07,12,820,2018,2,23,5,2018,3,7,3,2,820,820.0,778.7096774193549,746.5833802450076
2018-02-22,2018-03-07,13,820,2018,2,22,4,2018,3,7,3,2,820,820.0,805.7575757575758,776.6799609159173
2018-02-21,2018-03-07,14,820,2018,2,21,3,2018,3,7,3,2,820,820.0,775.8139534883721,748.2393758873993
2018-02-20,2018-03-07,15,820,2018,2,20,2,2018,3,7,3,2,820,820.0,799.1176470588235,778.4309098125127
2018-02-19,2018-03-07,16,820,2018,2,19,1,2018,3,7,3,2,820,820.0,796.969696969697,790.840294947626
2018-02-18,2018-03-07,17,820,2018,2,18,7,2018,3,7,3,2,820,820.0,776.6666666666666,766.7419733373397
2018-02-17,2018-03-07,18,820,2018,2,17,6,2018,3,7,3,2,820,820.0,790.0,785.0008924718621
2018-02-16,2018-03-07,19,820,2018,2,16,5,2018,3,7,3,2,820,820.0,785.0,775.1137207499467
2018-02-15,2018-03-07,20,820,2018,2,15,4,2018,3,7,3,2,820,820.0,794.0625,778.7309284323873
2018-02-14,2018-03-07,21,820,2018,2,14,3,2018,3,7,3,3,820,820.0,787.8125,793.5692607889015
2018-02-13,2018-03-07,22,820,2018,2,13,2,2018,3,7,3,3,820,820.0,799.6875,797.334526119206
2018-02-12,2018-03-07,23,820,2018,2,12,1,2018,3,7,3,3,820,820.0,798.4848484848485,792.5435019879897
2018-02-11,2018-03-07,24,820,2018,2,11,7,2018,3,7,3,3,820,820.0,779.6875,774.4690421968382
2018-02-10,2018-03-07,25,820,2018,2,10,6,2018,3,7,3,3,820,820.0,787.741935483871,783.0927328995574
2018-02-09,2018-03-07,26,820,2018,2,9,5,2018,3,7,3,3,820,820.0,787.741935483871,782.9910598204317
2018-02-08,2018-03-07,27,820,2018,2,8,4,2018,3,7,3,3,820,820.0,776.5625,773.491333881959
2018-02-07,2018-03-07,28,820,2018,2,7,3,2018,3,7,3,3,820,820.0,780.9677419354839,782.8216540719287
2018-02-06,2018-03-07,29,820,2018,2,6,2,2018,3,7,3,3,820,820.0,750.6818181818181,759.25703339699
2018-02-05,2018-03-07,30,820,2018,2,5,1,2018,3,7,3,3,820,820.0,787.4193548387096,783.3519215604131
2018-02-04,2018-03-07,31,820,2018,2,4,7,2018,3,7,3,4,820,820.0,787.4193548387096,783.2401475039926
2018-02-03,2018-03-07,32,820,2018,2,3,6,2018,3,7,3,4,820,820.0,778.4375,774.4560231854838
2018-02-02,2018-03-07,33,820,2018,2,2,5,2018,3,7,3,4,820,820.0,785.483870967742,783.0015294771969
2018-02-01,2018-03-07,34,820,2018,2,1,4,2018,3,7,3,4,820,820.0,785.483870967742,782.9342126171936
2018-01-31,2018-03-07,35,820,2018,1,31,3,2018,3,7,3,4,820,820.0,783.5483870967741,782.8633725891791
2018-01-30,2018-03-07,36,820,2018,1,30,2,2018,3,7,3,4,820,820.0,783.5483870967741,782.855499462841
2018-01-29,2018-03-07,37,820,2018,1,29,1,2018,3,7,3,4,820,820.0,783.5483870967741,782.8483516483516
2018-01-28,2018-03-07,38,820,2018,1,28,7,2018,3,7,3,4,820,820.0,785.8064516129032,782.8421744324968
2018-01-27,2018-03-07,39,820,2018,1,27,6,2018,3,7,3,4,820,820.0,789.375,782.0035064799331
2018-01-26,2018-03-07,40,820,2018,1,26,5,2018,3,7,3,4,820,820.0,782.5,781.3306982872202
2018-01-25,2018-03-07,41,820,2018,1,25,4,2018,3,7,3,5,820,820.0,778.7096774193549,782.3956151375505
2018-01-24,2018-03-07,42,820,2018,1,24,3,2018,3,7,3,5,820,820.0,778.7096774193549,782.572964669739
2018-01-23,2018-03-07,43,820,2018,1,23,2,2018,3,7,3,5,820,820.0,778.7096774193549,782.7682512733446
2018-01-22,2018-03-07,44,820,2018,1,22,1,2018,3,7,3,5,820,820.0,778.7096774193549,782.9843425768723
2018-01-21,2018-03-07,45,820,2018,1,21,7,2018,3,7,3,5,820,820.0,773.3333333333334,775.4535551594377
2018-01-20,2018-03-07,46,820,2018,1,20,6,2018,3,7,3,5,820,820.0,779.6875,778.3915441176471
2018-01-19,2018-03-07,47,820,2018,1,19,5,2018,3,7,3,5,820,820.0,783.75,782.2552083333333
2018-01-18,2018-03-07,48,820,2018,1,18,4,2018,3,7,3,5,820,820.0,783.75,782.1666666666669
2018-01-17,2018-03-07,49,820,2018,1,17,3,2018,3,7,3,5,820,820.0,796.875,797.0432692307692
2018-01-16,2018-03-07,50,820,2018,1,16,2,2018,3,7,3,5,820,820.0,775.625,774.3489583333334
2018-01-15,2018-03-07,51,820,2018,1,15,1,2018,3,7,3,6,820,820.0,779.6875,778.035037878788
2018-01-14,2018-03-07,52,820,2018,1,14,7,2018,3,7,3,6,820,820.0,779.6875,774.3541666666666
2018-01-13,2018-03-07,53,820,2018,1,13,6,2018,3,7,3,6,820,820.0,775.9375,777.0486111111113
2018-01-12,2018-03-07,54,820,2018,1,12,5,2018,3,7,3,6,820,820.0,781.2121212121212,779.6969696969697
2018-01-11,2018-03-07,55,820,2018,1,11,4,2018,3,7,3,6,820,820.0,777.2727272727273,775.8441558441558
2018-01-10,2018-03-07,56,820,2018,1,10,3,2018,3,7,3,6,820,820.0,793.939393939394,794.0909090909091
2018-01-09,2018-03-07,57,820,2018,1,9,2,2018,3,7,3,6,820,820.0,773.3333333333334,772.0
2018-01-08,2018-03-07,58,820,2018,1,8,1,2018,3,7,3,6,820,820.0,790.0,790.1515151515151
2018-01-07,2018-03-07,59,820,2018,1,7,7,2018,3,7,3,6,820,820.0,765.4545454545455,764.4444444444445
2018-01-06,2018-03-07,60,820,2018,1,6,6,2018,3,7,3,6,820,820.0,773.3333333333334,771.2121212121212
2018-06-04,2018-06-05,1,690,2018,6,4,1,2018,6,5,2,1,690,790.3076923076923,814.8484848484849,862.2448867318026
2018-06-04,2018-06-05,1,560,2018,6,4,1,2018,6,5,2,1,560,791.875,814.8484848484849,862.2448867318026
2018-06-03,2018-06-05,2,560,2018,6,3,7,2018,6,5,2,1,560,795.5555555555555,819.4444444444445,821.9920778573473
2018-06-03,2018-06-05,2,690,2018,6,3,7,2018,6,5,2,1,560,799.3548387096774,819.4444444444445,821.9920778573473
2018-06-02,2018-06-05,3,560,2018,6,2,6,2018,6,5,2,1,560,801.1475409836065,828.7096774193549,812.1043156899402
2018-06-01,2018-06-05,4,820,2018,6,1,5,2018,6,5,2,1,560,805.1666666666665,814.8275862068965,799.7342905935102
2018-05-31,2018-06-05,5,820,2018,5,31,4,2018,6,5,2,1,560,804.9152542372881,805.3333333333334,797.5727724190806
2018-05-30,2018-06-05,6,690,2018,5,30,3,2018,6,5,2,1,560,804.6551724137931,821.3333333333334,817.852023746055
2018-05-29,2018-06-05,7,690,2018,5,29,2,2018,6,5,2,1,560,806.6666666666665,851.6129032258065,836.7388099346515
2018-05-28,2018-06-05,8,690,2018,5,28,1,2018,6,5,2,1,560,808.75,862.8125,846.4451798849883
2018-05-28,2018-06-05,8,940,2018,5,28,1,2018,6,5,2,1,560,810.9090909090909,862.8125,846.4451798849883
2018-05-27,2018-06-05,9,940,2018,5,27,7,2018,6,5,2,1,560,808.5185185185185,862.9032258064516,853.8172756052479
2018-05-26,2018-06-05,10,940,2018,5,26,6,2018,6,5,2,1,560,806.0377358490565,840.3333333333334,827.4329839740625
2018-05-25,2018-06-05,11,940,2018,5,25,5,2018,6,5,2,2,560,803.4615384615386,824.8387096774194,807.9044864749816
2018-05-24,2018-06-05,12,820,2018,5,24,4,2018,6,5,2,2,560,800.7843137254903,834.8387096774194,809.2292444991689
2018-05-24,2018-06-05,12,940,2018,5,24,4,2018,6,5,2,2,560,800.4,834.8387096774194,809.2292444991689
2018-05-23,2018-06-05,13,820,2018,5,23,3,2018,6,5,2,2,560,797.5510204081633,854.5454545454545,823.367952592041
2018-05-22,2018-06-05,14,820,2018,5,22,2,2018,6,5,2,2,560,797.0833333333335,860.625,835.9645837181027
2018-05-21,2018-06-05,15,820,2018,5,21,1,2018,6,5,2,2,560,796.5957446808511,858.4375,829.4608959286767
2018-05-20,2018-06-05,16,820,2018,5,20,7,2018,6,5,2,2,560,796.0869565217392,855.8064516129032,832.7445450290766
2018-05-19,2018-06-05,17,820,2018,5,19,6,2018,6,5,2,2,560,795.5555555555555,860.0,830.187103177602
2018-05-18,2018-06-05,18,820,2018,5,18,5,2018,6,5,2,2,560,795.0,833.6363636363636,816.9531271305609
2018-05-17,2018-06-05,19,820,2018,5,17,4,2018,6,5,2,2,560,794.4186046511627,860.0,838.1438712327807
2018-05-16,2018-06-05,20,820,2018,5,16,3,2018,6,5,2,2,560,793.809523809524,859.0,834.4623286108833
2018-05-15,2018-06-05,21,820,2018,5,15,2,2018,6,5,2,3,560,793.170731707317,859.0,833.862228659662
2018-05-14,2018-06-05,22,820,2018,5,14,1,2018,6,5,2,3,560,792.5,854.516129032258,828.7191657018565
2018-05-13,2018-06-05,23,820,2018,5,13,7,2018,6,5,2,3,560,791.7948717948718,855.6666666666666,832.5430829498956
2018-05-12,2018-06-05,24,820,2018,5,12,6,2018,6,5,2,3,560,791.0526315789474,846.1290322580645,822.523091184806
2018-05-11,2018-06-05,25,820,2018,5,11,5,2018,6,5,2,3,560,790.2702702702702,855.483870967742,830.7990568601773
2018-05-10,2018-06-05,26,820,2018,5,10,4,2018,6,5,2,3,560,789.4444444444445,840.3125,816.1800237692507
2018-05-09,2018-06-05,27,820,2018,5,9,3,2018,6,5,2,3,560,788.5714285714287,854.6666666666666,829.8165023050472
2018-05-08,2018-06-05,28,820,2018,5,8,2,2018,6,5,2,3,560,787.6470588235294,854.6666666666666,829.0834871923107
2018-05-07,2018-06-05,29,820,2018,5,7,1,2018,6,5,2,3,560,786.6666666666665,846.1290322580645,818.8040906489672
2018-05-06,2018-06-05,30,820,2018,5,6,7,2018,6,5,2,3,560,785.625,851.3333333333334,827.4190418176069
2018-05-05,2018-06-05,31,820,2018,5,5,6,2018,6,5,2,4,560,784.516129032258,847.0,826.6426540068618
2018-05-04,2018-06-05,32,820,2018,5,4,5,2018,6,5,2,4,560,783.3333333333335,841.9354838709677,821.094502811857
2018-05-03,2018-06-05,33,820,2018,5,3,4,2018,6,5,2,4,560,782.0689655172414,842.6666666666666,825.2092242041421
2018-05-02,2018-06-05,34,820,2018,5,2,3,2018,6,5,2,4,560,780.7142857142858,842.6666666666666,824.5839442413969
2018-05-01,2018-06-05,35,820,2018,5,1,2,2018,6,5,2,4,560,779.2592592592592,842.6666666666666,823.9121613592878
2018-04-30,2018-06-05,36,820,2018,4,30,1,2018,6,5,2,4,560,777.6923076923077,833.5483870967741,814.1953049175519
2018-04-29,2018-06-05,37,820,2018,4,29,7,2018,6,5,2,4,560,776.0,820.3125,804.2068509615386
2018-04-28,2018-06-05,38,820,2018,4,28,6,2018,6,5,2,4,560,774.1666666666665,836.6666666666666,820.6052160399988
2018-04-27,2018-06-05,39,820,2018,4,27,5,2018,6,5,2,4,560,772.1739130434783,832.6666666666666,820.8776350461134
2018-04-26,2018-06-05,40,820,2018,4,26,4,2018,6,5,2,4,560,770.0,832.6666666666666,820.3232636928291
2018-04-25,2018-06-05,41,820,2018,4,25,3,2018,6,5,2,5,560,767.6190476190477,832.6666666666666,819.7142135642134
2018-04-24,2018-06-05,42,820,2018,4,24,2,2018,6,5,2,5,560,765.0,823.8709677419355,810.6857870482659
2018-04-23,2018-06-05,43,820,2018,4,23,1,2018,6,5,2,5,560,762.1052631578948,828.3333333333334,818.2961988304095
2018-04-22,2018-06-05,44,820,2018,4,22,7,2018,6,5,2,5,560,758.8888888888888,828.0,817.7048503611971
2018-04-21,2018-06-05,45,820,2018,4,21,6,2018,6,5,2,5,560,755.2941176470587,832.0,817.0604575163399
2018-04-20,2018-06-05,46,820,2018,4,20,5,2018,6,5,2,5,560,751.25,819.375,802.9114583333334
2018-04-19,2018-06-05,47,820,2018,4,19,4,2018,6,5,2,5,560,746.6666666666665,833.0,814.8998015873017
2018-04-18,2018-06-05,48,760,2018,4,18,3,2018,6,5,2,5,560,741.4285714285713,828.0645161290323,811.2071369490725
2018-04-18,2018-06-05,48,740,2018,4,18,3,2018,6,5,2,5,560,740.0,828.0645161290323,811.2071369490725
2018-04-17,2018-06-05,49,740,2018,4,17,2,2018,6,5,2,5,560,740.0,831.6129032258065,813.4804442868958
2018-04-16,2018-06-05,50,740,2018,4,16,1,2018,6,5,2,5,560,740.0,820.6666666666666,810.598679098679
2018-04-15,2018-06-05,51,740,2018,4,15,7,2018,6,5,2,6,560,740.0,819.6666666666666,809.6479797979798
2018-04-14,2018-06-05,52,740,2018,4,14,6,2018,6,5,2,6,560,740.0,817.6666666666666,808.6087542087541
2018-04-13,2018-06-05,53,740,2018,4,13,5,2018,6,5,2,6,560,740.0,815.3333333333334,807.5768518518519
2018-04-12,2018-06-05,54,740,2018,4,12,4,2018,6,5,2,6,560,740.0,813.3333333333334,806.6097883597884
2018-04-11,2018-06-05,55,740,2018,4,11,3,2018,6,5,2,6,560,740.0,809.375,801.6796874999999
2018-04-10,2018-06-05,56,740,2018,4,10,2,2018,6,5,2,6,560,740.0,809.6774193548387,805.8678955453149
2018-04-09,2018-06-05,57,740,2018,4,9,1,2018,6,5,2,6,560,740.0,808.0645161290323,805.5752688172042
2018-04-08,2018-06-05,58,740,2018,4,8,7,2018,6,5,2,6,560,740.0,804.3333333333334,802.9166666666666
2018-04-07,2018-06-05,59,740,2018,4,7,6,2018,6,5,2,6,560,740.0,802.3333333333334,802.2222222222223
2018-04-06,2018-06-05,60,740,2018,4,6,5,2018,6,5,2,6,560,740.0,795.9375,795.78125
2017-08-30,2017-08-31,1,1060,2017,8,30,3,2017,8,31,4,1,1060,827.1428571428571,1048.9473684210527,846.9275432170169
2017-08-29,2017-08-31,2,1060,2017,8,29,2,2017,8,31,4,1,1060,815.5,1074.2105263157894,850.4962515938971
2017-08-28,2017-08-31,3,1060,2017,8,28,1,2017,8,31,4,1,1060,802.6315789473683,1075.8823529411766,830.4397480542082
2017-08-25,2017-08-31,6,820,2017,8,25,5,2017,8,31,4,1,820,788.3333333333335,776.3157894736842,772.9417293233082
2017-08-23,2017-08-31,8,790,2017,8,23,3,2017,8,31,4,1,790,786.4705882352941,714.7058823529412,732.420034790277
2017-08-20,2017-08-31,11,790,2017,8,20,7,2017,8,31,4,2,790,786.25,752.5,761.1835317460318
2017-08-19,2017-08-31,12,820,2017,8,19,6,2017,8,31,4,2,790,786.0,832.6666666666666,832.3152958152957
2017-08-13,2017-08-31,18,790,2017,8,13,7,2017,8,31,4,2,790,783.5714285714287,696.0,715.4788359788361
2017-08-12,2017-08-31,19,820,2017,8,12,6,2017,8,31,4,2,790,783.0769230769231,762.7272727272727,765.4599642781461
2017-08-11,2017-08-31,20,790,2017,8,11,5,2017,8,31,4,2,790,780.0,730.7692307692307,718.9452214452215
2017-08-10,2017-08-31,21,790,2017,8,10,4,2017,8,31,4,3,790,779.0909090909091,788.0,780.2948051948052
2017-08-09,2017-08-31,22,790,2017,8,9,3,2017,8,31,4,3,790,778.0,736.0,724.9472222222222
2017-08-08,2017-08-31,23,790,2017,8,8,2,2017,8,31,4,3,790,776.6666666666665,678.75,667.0922619047619
2017-08-07,2017-08-31,24,790,2017,8,7,1,2017,8,31,4,3,790,775.0,780.0,767.8061224489795
2017-08-06,2017-08-31,25,790,2017,8,6,7,2017,8,31,4,3,790,772.8571428571429,703.75,694.1071428571429
2017-08-05,2017-08-31,26,790,2017,8,5,6,2017,8,31,4,3,790,770.0,857.1428571428571,852.904761904762
2017-08-04,2017-08-31,27,790,2017,8,4,5,2017,8,31,4,3,790,766.0,704.0,685.2
2017-08-03,2017-08-31,28,790,2017,8,3,4,2017,8,31,4,3,790,760.0,771.25,751.5833333333334
2017-08-01,2017-08-31,30,760,2017,8,1,2,2017,8,31,4,3,760,750.0,720.0,716.6666666666666
2017-07-31,2017-08-31,31,760,2017,7,31,1,2017,8,31,4,4,760,745.0,657.5,650.0
2017-07-22,2017-08-31,40,730,2017,7,22,6,2017,8,31,4,4,730,730.0,891.25,840.7030228758169
2018-01-13,2018-01-14,1,810,2018,1,13,6,2018,1,14,7,1,810,678.955223880597,789.7674418604652,716.9911446354132
2018-01-12,2018-01-14,2,680,2018,1,12,5,2018,1,14,7,1,680,676.969696969697,774.047619047619,715.5596709037048
2018-01-12,2018-01-14,2,940,2018,1,12,5,2018,1,14,7,1,680,676.9230769230769,774.047619047619,715.5596709037048
2018-01-11,2018-01-14,3,690,2018,1,11,4,2018,1,14,7,1,680,672.8125,757.7083333333334,709.9696062193134
2018-01-11,2018-01-14,3,810,2018,1,11,4,2018,1,14,7,1,680,672.5396825396824,757.7083333333334,709.9696062193134
2018-01-10,2018-01-14,4,810,2018,1,10,3,2018,1,14,7,1,680,670.3225806451613,718.5365853658536,708.4769199466858
2018-01-09,2018-01-14,5,680,2018,1,9,2,2018,1,14,7,1,680,668.0327868852459,721.25,719.3296907335474
2018-01-08,2018-01-14,6,680,2018,1,8,1,2018,1,14,7,1,680,667.8333333333334,719.1489361702128,715.9740701287647
2018-01-07,2018-01-14,7,660,2018,1,7,7,2018,1,14,7,1,660,667.6271186440678,735.4285714285714,743.8546837374454
2018-01-06,2018-01-14,8,660,2018,1,6,6,2018,1,14,7,1,660,667.7586206896551,716.7647058823529,713.3308888131767
2018-01-05,2018-01-14,9,690,2018,1,5,5,2018,1,14,7,1,660,667.8947368421052,719.1666666666666,726.2596935640463
2018-01-05,2018-01-14,9,660,2018,1,5,5,2018,1,14,7,1,660,667.5,719.1666666666666,726.2596935640463
2018-01-04,2018-01-14,10,660,2018,1,4,4,2018,1,14,7,1,660,667.6363636363636,698.1081081081081,694.8099181903086
2018-01-03,2018-01-14,11,660,2018,1,3,3,2018,1,14,7,2,660,667.7777777777778,712.4324324324324,702.4235599405598
2018-01-02,2018-01-14,12,660,2018,1,2,2,2018,1,14,7,2,660,667.9245283018868,710.2631578947369,712.8476830659125
2018-01-01,2018-01-14,13,660,2018,1,1,1,2018,1,14,7,2,660,668.0769230769231,751.3157894736842,734.688512751708
2017-12-31,2018-01-14,14,640,2017,12,31,7,2018,1,14,7,2,640,668.2352941176471,739.811320754717,724.4116601166587
2017-12-31,2018-01-14,14,660,2017,12,31,7,2018,1,14,7,2,640,668.8,739.811320754717,724.4116601166587
2017-12-30,2018-01-14,15,640,2017,12,30,6,2018,1,14,7,2,640,668.9795918367348,714.7222222222222,707.9627579218436
2017-12-30,2018-01-14,15,690,2017,12,30,6,2018,1,14,7,2,640,669.5833333333334,714.7222222222222,707.9627579218436
2017-12-29,2018-01-14,16,690,2017,12,29,5,2018,1,14,7,2,640,669.1489361702128,725.2941176470588,711.4719578330327
2017-12-29,2018-01-14,16,640,2017,12,29,5,2018,1,14,7,2,640,668.695652173913,725.2941176470588,711.4719578330327
2017-12-28,2018-01-14,17,640,2017,12,28,4,2018,1,14,7,2,640,669.3333333333334,712.3529411764706,700.4963059764876
